name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
'MC04-Session1-wav_headMic-0190.wav',0.0,28.81438,0.03566976,27.5318,29.39116,29.73046,2.198668,17.4971,4.021105,1.954678,5.69797,0.5297108,1.261169,0.2302182,0.2421931,0.5564177,0.3261995,1.047297,0.6808347,5.274882,0,0.2359485,1.458514,20.50746,0.4476702,9.565029,0.6466113,9.018327,1.099399,-0.5393947,-13.39597,0.01204908,1.302337,0.7564795,1.095037,8.70624,0.1920331,7.521537,0.815083,30.42063,0.1800604,631.4755,0.2884828,1494.237,0.1068352,-159.3851,-0.48496,1708.577,0.198188,1121.373,0.2144788,-162.3756,-0.4425597,2827.242,0.107063,1102.091,0.2712338,-163.7885,-0.4210663,-20.89855,-0.3726402,29.78389,0.1777212,-0.0004457105,-54.92112,-0.03508077,-0.4826625,0.7493642,0.6046259,36.93232,0.145822,16.72659,0.5562668,17.46804,0.9842595,-3.606379,-2.976851,-12.06512,23.00377,-0.03224996,-0.002273312,0.09421719,0.4424779,0.4524887,0.48,0,0.85,0.32,-16.25235,0
'MC02-Session1-wav_headMic-0040.wav',0.0,19.28613,0.1530562,13.57419,20.72353,20.88423,7.310046,4.432114,3.053043,1.764214,0,1.273491,0.4952916,0.3544286,1.327227,1.79435,1.439922,5.464792,1.509765,3.290512,1.654935,0.3906178,0.5059371,36.32545,0.3523028,5.200842,0.974606,-6.808193,-1.342844,-6.119713,-1.186687,0.004037011,1.814562,0.5210178,0.7811849,4.531347,0.5028015,17.6938,1.661755,26.43832,0.1433365,520.4408,0.3145296,1311.847,0.1180823,-17.83975,-1.854248,1403.963,0.1633281,1159.584,0.200347,-19.90846,-1.674566,2502.45,0.07632529,965.1335,0.2343246,-35.28384,-0.8456314,-12.38962,-0.2669315,28.50795,0.1241309,-0.02760792,-0.500105,-0.02897073,-0.4832032,0.3955958,0.5099291,37.25304,0.3296003,4.979634,1.017124,-7.387757,-1.202477,-6.470018,-1.116324,-14.87865,27.02988,-0.05515439,-0.01113438,0.3135633,3.015873,0.6410257,1.495,1.885172,0.06333333,0.01699673,-14.74474,0
'F03-Session3-wav_headMic-0075.wav',0.0,21.73411,0.4715834,13.50838,13.58734,34.16938,20.661,111.3167,120.6174,34.7581,23.81528,0.3582036,1.163768,0.123865,0.1348449,0.5497578,0.4258928,5.170783,5.304594,8.60964,6.171697,0.1576565,1.230166,22.53707,0.418416,3.879551,2.106323,5.55344,0.8930508,2.381144,3.149983,0.01316862,1.349801,1.11936,0.4801706,4.113515,1.158865,20.57297,1.281723,24.53159,0.2622667,687.9257,0.3263006,1363.953,0.1424982,-77.03276,-1.046964,1714.649,0.1411835,1221.237,0.2227139,-78.4255,-0.9589688,2712.39,0.07721643,923.0418,0.2613079,-81.75694,-0.8919832,-16.48565,-0.1800553,29.35979,0.1687719,-0.01810902,-2.503133,-0.003512245,-4.303257,0.2097871,1.052496,24.95961,0.4232773,4.20159,2.132936,5.464984,1.054312,1.701894,4.868506,-14.79634,27.65189,-0.04711156,0.005998335,0.05995401,1.234568,5.095541,0.125,0.1334166,0.06,0.03162277,-24.06164,1
'MC04-Session1-wav_headMic-0184.wav',0.0,29.08965,0.06719798,26.83382,29.23626,31.14449,4.310675,10.85476,0,13.86311,0,0.8573917,1.241829,0.2305814,0.2427235,1.367427,1.136846,2.700481,1.568639,4.789528,0,0.3644796,1.362096,23.59627,0.5136796,7.689476,0.9845951,3.236583,3.888268,1.514401,4.070391,0.006629249,0.5752348,0.644096,0.877658,8.217373,0.3196686,0.4022561,11.83459,34.54132,0.3733697,612.1459,0.3785143,1542.508,0.2045725,-139.3604,-0.6504663,1505.94,0.1189641,1044.518,0.2306006,-141.423,-0.6118901,2738.307,0.0912296,1092.707,0.3549057,-147.6993,-0.5250545,-11.80656,-0.3200951,33.61576,0.3492391,0.02871294,0.980907,-0.01636207,-0.9337755,0.9596557,0.5559785,39.95221,0.2245479,6.729122,1.826263,-3.862499,-5.228278,-1.135393,-7.472989,-11.56457,22.45173,-0.0323634,0.0008084481,0.1042789,0.6250001,0.6451613,0.48,0,0.52,0.14,-12.58424,0
'FC02-Session3-wav_headMic-0070.wav',0.0,23.15208,0.4474961,13.52803,13.60004,34.13916,20.61113,9.795406,6.849977,16.5273,0,0.7466503,0.9701556,0.2334127,0.2715165,1.303557,1.070144,14.5988,7.724667,13.3665,7.999499,0.35852,1.224178,16.47557,0.7672123,7.711806,1.31075,11.12001,0.9754814,1.338792,7.138944,0.008922763,1.479791,0.9583923,0.6796695,4.638252,1.105193,36.14156,1.219481,22.54181,0.2664992,725.532,0.2546143,1359.993,0.1351568,-73.60558,-1.095077,1763.871,0.1162007,1122.25,0.2567711,-78.75263,-0.962373,2733.777,0.07980559,928.9568,0.3076036,-80.55066,-0.927993,-13.71246,-0.3233671,23.09252,0.3084942,-0.0201444,-1.803692,-0.01259144,-1.495391,0.3789526,1.201634,20.53637,0.5886005,7.220894,1.542823,10.37236,1.140508,-0.6427464,-15.61281,-8.989087,17.82922,-0.03943108,-0.001699577,0.3392791,2.35546,3.947368,0.1644444,0.09956695,0.07352941,0.04562522,-18.30258,0
'MC01-Session1-wav_headMic-0311.wav',0.0,15.38024,0.2763926,13.53182,13.55693,13.59591,0.06409264,5.193512,3.564127,38.23911,0,0.4804756,0.8034071,0.3298411,0.3365218,0.3887398,0.05889869,3.362386,3.916187,7.069928,5.35801,0.1940616,0.8308387,16.59139,0.5554079,10.23461,0.5892116,5.805712,0.8669125,2.530268,2.60746,0.01027691,3.018608,0.76184,0.6994894,1.536977,1.63342,57.6375,0.8810369,23.38814,0.1391617,783.6514,0.2106832,1315.464,0.105653,-33.39837,-1.501655,1792.673,0.1398662,1204.859,0.1619778,-40.0714,-1.199504,2747.339,0.07058768,961.676,0.2882768,-42.92941,-1.099361,-13.67931,-0.3066754,25.028,0.1523717,-0.0427477,-0.4399738,-0.007640238,-1.751473,0.1921071,0.866066,17.02563,0.5674817,10.93062,0.5067555,5.639707,0.9308977,2.144285,3.075758,-9.568949,21.0145,-0.04423555,-0.0005137145,0.2338475,0.7490637,1.526718,0.585,0.4113697,0.07,0.04082483,-23.45778,0
'M03-Session2-wav_headMic-0076.wav',0.0,20.69788,0.4582707,13.31304,13.40405,32.75192,19.43888,118.2904,80.19753,143.124,0,0.3482501,1.395823,0.1272109,0.1331541,0.4299977,0.3027868,12.03955,10.21907,6.47656,4.180899,0.249553,1.822218,19.25993,0.4881479,7.724029,0.8507816,15.50194,0.956735,2.628741,1.889578,0.02387836,0.8139522,1.124324,0.9126561,2.435718,1.658855,21.5981,1.529331,13.76909,1.301344,722.1801,0.3380826,1303.213,0.1895294,-168.9436,-0.3812418,1866.133,0.1172305,948.6823,0.4087127,-171.9178,-0.3375861,2768.799,0.07172873,1160.421,0.2882609,-170.6445,-0.3568203,-16.34173,-0.2736586,25.59489,0.3743633,-0.03051025,-1.0384,-0.00925148,-1.098197,0.6002414,1.303535,21.02126,0.1488167,7.074922,0.6003774,25.94558,0.8860959,0.9156947,5.482378,-14.70611,26.26231,-0.03665687,-0.002140481,0.1863167,1.826484,2.336449,0.066,0.03611094,0.338,0.4005696,-21.55551,1
'FC02-Session3-wav_headMic-0716.wav',0.0,22.13661,0.4443468,13.50214,13.54815,33.20289,19.70074,61.47997,87.82259,21.92975,10.06992,0.8295741,1.067533,0.2643681,0.3487321,1.257989,0.9936208,16.58377,10.20941,13.1391,6.784183,0.4092523,1.209379,19.75088,0.6478828,6.592286,1.88157,9.44579,1.232421,-1.78935,-7.190814,0.006235099,1.706984,0.8241205,0.6889867,4.316395,1.031763,54.24976,1.138481,23.45105,0.2990013,684.4993,0.2528039,1426.613,0.1456141,-54.51009,-1.339739,1686.059,0.1259832,1253.402,0.2838155,-60.35904,-1.148517,2700.57,0.08077899,987.9894,0.2851062,-63.90356,-1.053876,-13.37312,-0.4426793,24.22052,0.2855291,-0.02190666,-1.540798,-0.01074859,-1.611041,0.4262884,1.264474,22.24639,0.5309867,5.435838,2.37779,8.280096,1.352574,-2.959487,-4.44507,-9.550144,17.31178,-0.03178254,-0.002879399,0.3620421,2.237762,2.538787,0.2994444,0.3327407,0.08374999,0.06836254,-17.57675,0
'MC01-Session2-wav_headMic-0240.wav',0.0,23.95206,0.1457965,23.81697,24.70423,25.97033,2.153362,-78.45636,0,5.66421,0,0.1404188,1.451638,0.05522222,0.05703271,0.08703403,0.03181181,0.365239,0.2563787,1.305583,0,0.04456533,1.193352,15.26191,0.7433394,10.01309,0.4975844,11.64602,0.6355338,13.05578,0.3799378,0.01118764,1.287518,0.7618308,1.030219,6.197692,0.4468962,8.924236,2.317668,23.70945,0.412475,525.8679,0.4785812,1243.574,0.1377621,-164.8027,-0.4481275,1607.364,0.1660655,956.5915,0.3127566,-167.4819,-0.4073628,2622.273,0.1160239,1042.16,0.2184675,-168.7112,-0.3901552,-15.27124,-0.2601444,27.26677,0.4991512,0.008307633,3.916522,-0.008754482,-1.942764,0.1170716,0.720452,36.15205,0.316313,4.839765,1.613125,12.35438,1.260714,13.50072,0.6060349,-19.17242,30.92946,-0.05418465,0.01920707,0.02866794,0.4,0.8163265,0.22,0.19,0.6533334,0.3227314,-34.62415,0
'MC01-Session3-wav_headMic-0383.wav',0.0,16.50686,0.2959695,13.49394,13.52796,23.61964,10.1257,11.4873,7.976251,34.03404,0,0.355054,0.7956621,0.2347279,0.240166,0.2678847,0.03315683,2.220819,2.676957,4.778947,2.89255,0.1255442,0.7655127,16.57643,0.6704234,11.54157,0.4684754,5.90168,0.8883794,0.7623473,14.48582,0.009148563,2.619686,1.113927,0.5758548,2.022113,1.552862,73.81905,0.9510095,25.35706,0.2462188,732.142,0.2225294,1416.764,0.1444398,-92.70222,-0.9330446,1722.884,0.1551479,1240.762,0.1710784,-97.81052,-0.8407542,2773.675,0.09274978,943.7225,0.2041297,-101.0714,-0.7885174,-15.61741,-0.3295585,26.78595,0.2134487,-0.03499909,-0.5670403,-0.01433454,-1.904114,0.1468463,0.8141372,20.10947,0.6805882,13.43805,0.4493547,4.494094,1.413777,-3.059954,-4.348869,-12.44689,23.72504,-0.04596798,0.003344256,0.1001231,0.9433963,3.398058,0.1614286,0.1337833,0.1128571,0.06880911,-25.60935,0
'MC01-Session3-wav_headMic-0368.wav',0.0,15.95168,0.3222333,13.51145,13.54603,13.63,0.1185503,19.2278,12.48752,34.37418,0,0.3255191,0.526695,0.234734,0.2402515,0.4133319,0.1785979,4.37955,4.29176,2.638319,1.207381,0.1418038,1.118304,11.7907,0.6081949,9.348194,1.005431,12.66407,0.8233425,6.631763,0.9493809,0.005071093,1.48902,0.9752758,0.6980838,1.752733,1.631666,73.63384,0.7986065,25.4036,0.2673998,740.8709,0.2136841,1397.435,0.1062016,-111.2458,-0.7392055,1766.434,0.1080265,1293.414,0.1782884,-114.5847,-0.6901641,2741.342,0.07551236,1096.354,0.3046021,-115.9627,-0.6711192,-15.2089,-0.4305656,24.93977,0.1774298,-0.04537564,-0.2616839,-0.0009885101,-6.912872,0.1695707,1.24986,14.70569,0.4814909,13.15067,0.5648945,12.41737,0.9322699,6.420135,0.9974019,-9.009646,18.17627,-0.04289141,0.004356288,0.1191843,1.538462,5.820106,0.07454545,0.08499878,0.086,0.08534636,-25.48925,0
'M02-Session2-wav_headMic-0215.wav',0.0,33.4985,0.06848281,31.11464,34.29045,35.38159,4.266954,34.26006,7.820243,-9.034286,20.96376,0.5656121,1.43634,0.201009,0.2464593,0.7764797,0.5754707,4.834687,4.336178,6.270057,2.88364,0.3411973,2.203038,18.34249,0.5822316,6.927049,1.448296,8.219914,0.7158374,0.8813472,8.434431,0.01564256,0.4795441,0.9043332,0.7898929,8.749255,0.3388955,3.422984,2.777525,32.22647,0.315207,723.1553,0.3002134,1489.005,0.1687422,-180.6042,-0.3175421,1833.269,0.1256255,1172.801,0.1469063,-182.057,-0.2896913,2899.147,0.1017649,1121.383,0.1719708,-182.561,-0.2809619,-25.81931,-0.3886335,35.3973,0.2900023,0.01703093,1.091792,-0.0360476,-0.2317379,1.804134,0.8327074,36.95328,0.130162,15.09638,1.10647,8.837486,1.081121,-6.134922,-1.772693,-10.76601,20.79074,-0.02116433,7.944775e-05,0.1608852,0.8982036,0.3039514,0.36,0,1.45,0.31,-15.38017,1
'MC04-Session1-wav_headMic-0609.wav',0.0,33.44957,0.02359127,32.67788,33.7048,34.18581,1.507935,0,0,-0.1777391,0,0.5716386,1.310764,0.2339572,0.2456824,0.6540376,0.4200804,10.28058,10.46595,14.91657,10.99207,0.3337815,1.947953,12.86723,0.5091681,9.838977,0.5893806,14.25648,0.9379247,-0.515588,-13.4621,0.02015576,0.8947196,0.9564369,0.9893364,7.665538,0.325367,18.14432,0.2146723,14.78513,0.1588791,672.5383,0.4397405,1327.18,0.2462404,-186.621,-0.2531541,1813.451,0.1081481,730.2466,0.487094,-186.6584,-0.2426057,2752.762,0.04292437,866.7136,0.2018703,-185.6138,-0.2618099,-10.62089,-0.4628395,14.89613,0.3418935,-0.004610041,-1.618652,-0.0211492,-0.4628694,1.99627,0.4820132,12.44079,0.5562084,19.96572,0.1677166,41.27773,0.1896473,-7.058012,-0.6163841,-10.27879,19.08236,-0.0257971,-0.004154297,0.1896122,1.265823,0.6535948,0.12,0,0.69,0.21,-16.66809,0
'FC03-Session1-wav_headMic-0281.wav',0.0,17.61173,0.4424821,13.50215,13.53036,22.95417,9.452027,80.87658,56.57006,113.0064,4.699615,0.4409615,0.6927879,0.2921407,0.3004752,0.5269093,0.2347686,6.446787,5.843496,7.908433,6.449333,0.2316067,1.434204,11.89939,0.4406461,9.583261,0.3625569,13.31339,0.7277988,4.152488,2.198966,0.04093294,2.109999,1.250834,0.6993934,1.754298,1.914766,68.41739,0.8071836,23.89088,0.1696074,782.3282,0.2721256,1326.698,0.1535634,-118.4407,-0.7218271,1778.351,0.1182518,1084.059,0.1844127,-120.6924,-0.6821085,2770.37,0.08128558,962.7262,0.2533678,-121.5896,-0.6696182,-13.50821,-0.2610541,23.0886,0.1374327,-0.03669301,-0.6413259,-0.00458623,-3.015371,0.2756315,1.566365,13.50472,0.4351551,10.82846,0.2586288,15.49525,0.7747035,3.613866,2.50491,-10.68137,20.21211,-0.03779878,-0.001194362,0.2051884,1.5625,4.278075,0.095,0.0591608,0.11875,0.04833154,-25.21958,0
'M05-Session2-wav_headMic-0159.wav',0.0,23.60809,0.1131154,20.7796,23.83166,26.63323,5.853636,38.42242,15.40917,21.31404,5.650789,0.239629,1.701561,0.06928203,0.08617052,0.2182328,0.1489508,2.626393,2.336715,4.509775,3.85829,0.09649317,2.054565,18.02333,0.6348103,14.47055,0.8188412,16.85564,0.6251097,11.4611,0.7696851,0.01435355,1.086602,0.7628983,0.979745,6.557925,0.2095593,12.45582,0.7456446,41.45319,0.301563,657.981,0.4028943,1447.709,0.1602547,-136.9267,-0.6274678,1778.677,0.1392367,1217.213,0.2734526,-142.5609,-0.5474259,2832.909,0.10629,1188.421,0.3088495,-143.3882,-0.5371585,-28.59364,-0.2960307,37.84373,0.2668657,-0.03625156,-0.9620132,-0.008707026,-1.054918,0.2382918,1.190731,32.58139,0.1530932,25.09691,0.5165424,28.37626,0.2259626,20.21487,0.2721176,-20.0303,33.23652,-0.0423587,0.01446923,0.02111668,0.5494506,0.8356546,0.4133333,0.2094967,0.57,0.2980772,-22.98471,1
'FC02-Session3-wav_headMic-0925.wav',0.0,18.90335,0.4593911,13.47371,13.51693,31.71285,18.23915,24.1904,16.53142,78.30433,0,0.5728567,1.451962,0.2510589,0.2616259,0.4030049,0.151946,3.788708,2.37956,12.39485,10.2929,0.305041,2.044523,13.60747,0.6717653,6.173706,1.352622,8.541021,0.7770398,2.123878,3.770434,0.005390595,1.378613,0.7770364,0.5277679,2.288758,1.360912,62.93913,0.9877078,22.86086,0.1243334,717.5981,0.2287519,1412.441,0.1921152,-115.3936,-0.7550991,1712.43,0.1405033,1381.571,0.284995,-118.1166,-0.7107032,2645.122,0.07424349,1027.021,0.2284723,-120.2383,-0.6780598,-12.85283,-0.301989,24.17489,0.1514639,-0.03159835,-0.9095861,-0.007198759,-1.860921,0.5294752,1.666265,18.27048,0.5429074,5.459724,2.063118,7.594977,1.048293,-0.4842229,-19.82628,-9.101444,19.13515,-0.04077331,0.0004244109,0.1257605,1.098901,3.954802,0.1071429,0.0848047,0.1483333,0.06121456,-18.60492,0
'MC03-Session1-wav_headMic-0545.wav',0.0,13.98464,0.1403774,13.52512,13.54157,13.55743,0.03231144,5.061012,3.483862,81.18793,0,1.316247,0.1578811,1.213615,1.238542,1.329234,0.1156186,6.64335,7.886823,2.877722,0.8848276,0.924589,0.331652,15.71242,0.2740416,9.265828,0.2570876,7.261264,0.354468,2.166878,2.042465,0.002526196,3.419646,0.6168599,0.7273756,1.59494,0.1915564,32.62297,1.11144,22.98146,0.08031792,747.0016,0.2037036,1404.809,0.2247528,-29.89861,-1.361043,1680.755,0.1261929,1356.699,0.2372991,-35.01683,-1.125714,2693.941,0.0579825,871.8119,0.1680402,-38.50847,-1.008586,-12.85692,-0.105993,24.80706,0.1145925,-0.05867794,-0.181029,-0.009032276,-0.8013856,0.9037328,0.3384092,15.21219,0.2574431,9.132589,0.2456767,7.534906,0.3102263,2.699475,1.362753,-14.84287,27.81647,-0.03727653,-0.02595074,1.316545,1.265823,1.960784,0.4666667,0.3724991,0.07,0,-16.68173,0
'F04-Session2-wav_headMic-0211.wav',0.0,23.83084,0.5003347,13.53374,13.57626,37.64294,24.1092,52.07739,0,1.397548,0,0.8570421,1.436053,0.3110507,0.4111272,0.9430885,0.6320379,2.519203,1.692065,20.06661,0,0.3732316,1.848641,12.464,0.662149,10.50925,0.7123094,6.425076,1.170999,0.7374823,10.9677,0.004030018,1.028625,0.7795936,0.7260582,5.522869,1.154746,32.20506,1.007102,22.45644,0.1527021,791.778,0.2670046,1343.579,0.1145048,-121.8219,-0.6834863,1822.609,0.1428823,1291.551,0.2913336,-121.6418,-0.6631919,2738.47,0.08655328,1179.356,0.3663486,-122.4384,-0.6523146,-15.14949,-0.5455438,24.67011,0.3773397,-0.01812557,-1.844203,-0.01217403,-0.8851199,0.6511108,1.497624,16.29586,0.5910965,10.23561,1.006918,11.1906,0.625194,-2.523996,-4.118268,-9.758633,19.21627,-0.03502071,-0.003519627,0.159457,0.5376344,4.419889,0.0925,0.09601431,0.11375,0.1298978,-12.20337,1
'MC03-Session1-wav_headMic-0223.wav',0.0,14.46645,0.1902297,13.48662,13.52894,13.56102,0.07440472,6.737576,3.476299,42.46364,0,0.6290557,0.7268469,0.4113319,0.4192065,0.7545149,0.343183,11.76852,7.914454,14.38384,6.719032,0.4311692,1.258395,17.28547,0.5013956,9.19512,0.5012847,6.730616,0.6716684,2.782304,2.703474,0.003144508,1.857823,0.995603,0.5320118,0.4595034,3.195858,82.25853,0.7010445,23.99509,0.08719473,824.2898,0.1935506,1280.103,0.1169964,-58.78273,-1.266643,1818.436,0.1117757,1234.221,0.2526078,-64.9587,-1.097964,2776.356,0.055408,892.3576,0.2409451,-67.08787,-1.046707,-14.006,-0.1606828,25.72333,0.1108319,-0.0498765,-0.2968212,-0.007344893,-2.015498,0.3618126,1.474005,16.62806,0.4934994,9.922227,0.3875514,7.624617,0.4577965,3.32914,2.138515,-11.16795,22.33632,-0.02952327,-0.008883627,0.7368743,2.631579,2.068966,0.3633333,0.3235566,0.155,0.115,-19.81569,0
'M01-Session1-wav_headMic-0015.wav',0.0,15.30816,0.3253494,13.52112,13.54492,13.57929,0.05816936,6.19797,4.240376,19.09534,0,0.5527607,1.265522,0.3261353,0.3356006,0.3850251,0.05888981,10.67516,8.76417,15.78624,12.81488,0.3113756,1.556831,15.09797,0.3179532,9.460466,0.4971188,9.396067,0.5386701,4.610391,1.118041,0.008152863,2.472406,1.024993,0.7550329,1.123762,2.650445,36.40763,1.05316,23.4251,0.1506407,745.0841,0.1936952,1343.58,0.1228847,-71.08267,-1.117918,1771.899,0.113447,1205.379,0.2777901,-75.75493,-1.002917,2712.459,0.07986137,1002.205,0.1924926,-76.94898,-0.9775591,-14.53311,-0.2057232,23.93304,0.1323803,-0.04547635,-0.3324913,-0.01097132,-0.4530417,0.3304039,1.663993,15.08502,0.3517509,10.34609,0.3026105,9.905511,0.5301391,4.290102,1.251456,-12.27139,22.71338,-0.04370962,-0.005322319,0.273419,0.795756,2.956989,0.2290909,0.2575569,0.09899999,0.1104038,-14.64036,1
'M05-Session1-wav_headMic-0008.wav',0.0,23.76107,0.01762879,23.29321,23.89157,24.13564,0.8424301,10.45442,0,6.851451,0,0.5831345,1.731485,0.2665476,0.3000672,0.3754923,0.1089448,1.553946,1.097136,8.143644,0,0.2648111,2.065999,11.69586,0.3798492,5.550942,0.984323,8.737972,0.5426237,-0.6646085,-12.48133,0.01719411,1.253238,0.6337872,0.8067545,3.872885,0.3652991,4.091741,0.246344,10.17889,0.2271231,385.5003,0.03999903,1235.718,0.05596998,-189.1666,-0.2422898,1301.243,0.01179493,1020.456,0.08404312,-189.1774,-0.2418348,2335.204,0.01768364,693.3615,0.08654906,-189.4622,-0.2357983,-6.452215,-0.1870729,12.5734,0.2376055,-0.009751439,-1.211774,-0.0257895,-0.1275889,1.948967,0.1850412,24.02822,0.09261084,-10.66256,-0.1994721,4.030821,1.137578,-12.73507,-0.150403,-9.842212,19.42452,-0.03840723,0.002688224,0.1641789,0.3846154,0.3921569,0.14,0,1.19,0.39,-17.62686,1
'M01-Session1-wav_headMic-0001.wav',0.0,25.27776,0.3375173,13.53582,30.34249,32.36246,18.82664,141.7019,153.4343,54.2105,38.97739,1.883936,0.945101,0.3372025,0.9842062,3.642474,3.305272,18.25362,10.91617,16.91006,7.978045,1.214363,1.090913,23.69356,0.4014482,5.334334,2.074429,12.38884,0.7747006,2.99931,4.574666,0.01402157,2.347663,0.9875552,0.8055101,6.231969,0.7515036,20.11789,1.50614,22.38501,0.2848617,777.0491,0.3253382,1333.808,0.2095661,-69.48353,-1.157385,1784.056,0.1533951,1123.316,0.2902714,-70.98996,-1.075895,2784.219,0.09370891,930.1082,0.254021,-74.02208,-1.006994,-14.54242,-0.4308136,24.7273,0.3121048,-0.01961909,-1.672938,-0.01462667,-0.7474342,1.197724,1.090121,24.08963,0.3755943,5.44978,2.101361,13.5962,0.7347199,4.364666,3.106857,-13.21796,23.83315,-0.01906815,-0.01450141,1.290858,1.997897,2.328042,0.3018182,0.3093782,0.137647,0.1096803,-7.65169,1
'F03-Session2-wav_headMic-0149.wav',0.0,23.7048,0.4300542,13.52779,26.27163,34.7097,21.18191,527.3215,812.2776,37.40926,6.039074,0.9702927,0.7607312,0.3924699,0.6265731,1.469914,1.077445,7.809832,4.656415,8.24206,4.15132,0.3816229,0.697732,21.05131,0.4780599,7.079178,1.469572,3.852856,2.273174,0.09570561,105.3263,0.01405108,2.491559,0.8227178,0.8806038,4.824494,0.8696702,11.14582,1.077902,23.35232,0.247853,693.1448,0.303394,1370.69,0.1190871,-41.96609,-1.541807,1696.534,0.1526244,1265.273,0.3622983,-47.05962,-1.266297,2683.817,0.09587944,959.0193,0.2694232,-51.22152,-1.126823,-12.77061,-0.3299378,23.19548,0.2141972,-0.02081644,-1.603791,-0.01208904,-0.9589882,0.3879577,0.7076185,22.83393,0.4123313,6.978418,1.485856,3.514021,2.568441,-1.047224,-9.896006,-8.707419,16.99447,-0.03091233,-0.004627905,0.3715136,2.023121,2.346041,0.35375,0.246928,0.08199999,0.04791659,-17.8674,1
